DateTime,AQI
2020-10-06,34.708333333333336
2020-10-07,33.166666666666664
2020-10-08,22.375
2020-10-09,59.904761904761905
2020-10-10,83.45833333333333
2020-10-11,63.916666666666664
2020-10-12,26.0
2020-10-13,39.166666666666664
2020-10-14,67.95833333333333
2020-10-15,76.66666666666667
2020-10-16,76.20833333333333
2020-10-17,70.0
2020-10-18,55.291666666666664
2020-10-19,82.45833333333333
2020-10-20,102.45833333333333
2020-10-21,120.75
2020-10-22,112.66666666666667
2020-10-23,128.70833333333334
2020-10-24,137.45833333333334
2020-10-25,146.6
2020-10-26,71.125
2020-10-27,28.681818181818183
2020-10-28,98.04166666666667
2020-10-29,113.91666666666667
2020-10-30,106.625
2020-10-31,102.16666666666667
2020-11-01,90.91666666666667
2020-11-02,127.34782608695652
2020-11-03,128.41666666666666
2020-11-04,142.33333333333334
2020-11-05,68.0
2020-11-06,59.523809523809526
2020-11-07,46.333333333333336
2020-11-08,117.08333333333333
2020-11-09,152.91666666666666
2020-11-10,160.20833333333334
2020-11-11,103.91666666666667
2020-11-12,103.58333333333333
2020-11-13,181.65217391304347
2020-11-14,150.70833333333334
2020-11-15,196.375
2020-11-16,216.25
2020-11-17,96.08333333333333
2020-11-18,124.41666666666667
2020-11-19,154.0
2020-11-20,104.29166666666667
2020-11-21,45.333333333333336
2020-11-22,98.375
2020-11-23,185.79166666666666
2020-11-24,162.25
2020-11-25,159.58333333333334
2020-11-26,213.66666666666666
2020-11-27,299.5217391304348
2020-11-28,296.0833333333333
2020-11-29,216.125
2020-11-30,69.91666666666667
2020-12-01,116.375
2020-12-02,200.41666666666666
2020-12-03,132.66666666666666
2020-12-04,71.16666666666667
2020-12-05,32.166666666666664
2020-12-06,22.875
2020-12-07,27.09090909090909
2020-12-08,78.45833333333333
2020-12-09,59.0
2020-12-10,136.83333333333334
2020-12-11,156.41666666666666
2020-12-12,150.08333333333334
2020-12-13,124.41666666666667
2020-12-14,107.56521739130434
2020-12-15,144.79166666666666
2020-12-16,239.16666666666666
2020-12-17,303.7083333333333
2020-12-18,256.7916666666667
2020-12-19,231.30434782608697
2020-12-20,217.33333333333334
2020-12-21,308.25
2020-12-22,342.1666666666667
2020-12-23,195.625
2020-12-24,104.79166666666667
2020-12-25,49.125
2020-12-26,83.95833333333333
2020-12-27,115.20833333333333
2020-12-28,56.391304347826086
2020-12-29,27.75
2020-12-30,80.75
2020-12-31,112.29166666666667
2021-01-01,143.75
2021-01-02,42.583333333333336
2021-01-03,45.291666666666664
2021-01-04,92.16666666666667
2021-01-05,115.125
2021-01-06,54.869565217391305
2021-01-07,114.875
2021-01-08,167.25
2021-01-09,86.875
2021-01-10,107.75
2021-01-11,99.83333333333333
2021-01-12,142.8695652173913
2021-01-13,162.08333333333334
2021-01-14,147.125
2021-01-15,139.75
2021-01-16,106.58333333333333
2021-01-17,128.875
2021-01-18,132.04166666666666
2021-01-19,217.25
2021-01-20,142.5
2021-01-21,130.58333333333334
2021-01-22,12.166666666666666
2021-01-23,13.666666666666666
2021-01-24,20.5
2021-01-25,55.43478260869565
2021-01-26,64.83333333333333
